accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement
OP743995	OP743995.1	MpxV/human/USA/WA-UW-102951/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22094397	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	1	0	608	0	good	good	good	good	good		FALSE
OP743994	OP743994.1	MpxV/human/USA/WA-UW-086389/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22094398	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999847877125280	3	609	0	good	good	good	good	good		FALSE
OP743993	OP743993.1	MpxV/human/USA/WA-UW-094603/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085317	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	612	0	good	good	good	good	good		FALSE
OP743992	OP743992.1	MpxV/human/USA/WA-UW-096711/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085318	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999898584750190	2	608	0	good	good	good	good	good		FALSE
OP743991	OP743991.1	MpxV/human/USA/WA-UW-092990/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085319	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999949292375090	0	605	1	good	good	good	good	good		FALSE
OP743990	OP743990.1	MpxV/human/USA/WA-UW-098408/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085320	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	612	0	good	good	good	good	good		FALSE
OP743989	OP743989.1	MpxV/human/USA/WA-UW-090611/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085321	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	0.9999949292375090	0	613	1	good	good	good	good	good		FALSE
OP743988	OP743988.1	MpxV/human/USA/WA-UW-095681/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085322	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	0.9999949292375090	1	610	0	good	good	good	good	good		FALSE
OP743987	OP743987.1	MpxV/human/USA/WA-UW-098721/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085323	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999847877125280	3	608	0	good	good	good	good	good		FALSE
OP743986	OP743986.1	MpxV/human/USA/WA-UW-098348/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085324	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	611	0	good	good	good	good	good		FALSE
OP743985	OP743985.1	MpxV/human/USA/WA-UW-096529/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085325	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	611	0	good	good	good	good	good		FALSE
OP743984	OP743984.1	MpxV/human/USA/WA-UW-090134/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085326	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999036555126800	19	608	0	good	good	good	good	good		FALSE
OP743983	OP743983.1	MpxV/human/USA/WA-UW-099493/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085328	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	0.9999695754250570	5	610	1	good	good	good	good	good		FALSE
OP743982	OP743982.1	MpxV/human/USA/WA-UW-099700/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085329	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999695754250570	6	608	0	good	good	good	good	good		FALSE
OP743981	OP743981.1	MpxV/human/USA/WA-UW-093226/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085330	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	610	0	good	good	good	good	good		FALSE
OP743980	OP743980.1	MpxV/human/USA/WA-UW-091162/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085331	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	0.9999036555126800	19	611	0	good	good	good	good	good		FALSE
OP743979	OP743979.1	MpxV/human/USA/WA-UW-092912/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085332	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	609	0	good	good	good	good	good		FALSE
OP743978	OP743978.1	MpxV/human/USA/WA-UW-090635/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085333	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	609	0	good	good	good	good	good		FALSE
OP743977	OP743977.1	MpxV/human/USA/WA-UW-095008/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085334	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9975305386670990	487	606	0	good	good	good	good	good		FALSE
OP743976	OP743976.1	MpxV/human/USA/WA-UW-096136/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085335	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.999863089412755	27	608	0	good	good	good	good	good		FALSE
OP743975	OP743975.1	MpxV/human/USA/WA-UW-098297/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085336	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	0.9994016500261150	118	612	0	good	good	good	good	good		FALSE
OP743974	OP743974.1	MpxV/human/USA/WA-UW-092407/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085337	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	610	0	good	good	good	good	good		FALSE
OP743973	OP743973.1	MpxV/human/USA/WA-UW-098936/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085339	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	605	0	good	good	good	good	good		FALSE
OP743972	OP743972.1	MpxV/human/USA/WA-UW-094364/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085340	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999898584750190	2	609	0	good	good	good	good	good		FALSE
OP743971	OP743971.1	MpxV/human/USA/WA-UW-098189/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085341	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	609	0	good	good	good	good	good		FALSE
OP743970	OP743970.1	MpxV/human/USA/WA-UW-098347/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085342	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	608	0	good	good	good	good	good		FALSE
OP743969	OP743969.1	MpxV/human/USA/WA-UW-099881/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085343	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	613	0	good	good	good	good	good		FALSE
OP743968	OP743968.1	MpxV/human/USA/WA-UW-099479/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085344	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	610	0	good	good	good	good	good		FALSE
OP743967	OP743967.1	MpxV/human/USA/WA-UW-092798/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085345	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	1	0	609	0	good	good	good	good	good		FALSE
OP743966	OP743966.1	MpxV/human/USA/WA-UW-099102/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085346	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.14	1	0	611	0	good	good	good	good	good		FALSE
OP743965	OP743965.1	MpxV/human/USA/WA-UW-090263/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085347	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1	0	612	0	good	good	good	good	good		FALSE
OP743964	OP743964.1	MpxV/human/USA/WA-UW-098738/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085348	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	608	0	good	good	good	good	good		FALSE
OP743963	OP743963.1	MpxV/human/USA/WA-UW-091343/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085307	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9861923137382170	2723	601	0	good	good	good	good	good		FALSE
OP743962	OP743962.1	MpxV/human/USA/WA-UW-088248/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085308	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	609	0	good	good	good	good	good		FALSE
OP743961	OP743961.1	MpxV/human/USA/WA-UW-086295/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085309	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.7	1	0	611	0	good	good	good	good	good		FALSE
OP743960	OP743960.1	MpxV/human/USA/WA-UW-085326/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085310	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	607	0	good	good	good	good	good		FALSE
OP743959	OP743959.1	MpxV/human/USA/WA-UW-089051/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085311	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	607	0	good	good	good	good	good		FALSE
OP743958	OP743958.1	MpxV/human/USA/WA-UW-089473/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085316	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	608	0	good	good	good	good	good		FALSE
OP743957	OP743957.1	MpxV/human/USA/OH-UW-080634/2022	2022-08-XX	North America	USA	Ohio		Homo sapiens	2022-10-31	SRR22085327	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.13	1	0	611	0	good	good	good	good	good		FALSE
OP743956	OP743956.1	MpxV/human/USA/OH-UW-083520/2022	2022-08-XX	North America	USA	Ohio		Homo sapiens	2022-10-31	SRR22085338	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999949292375090	1	608	0	good	good	good	good	good	OPG023:386-661	FALSE
OP743955	OP743955.1	MpxV/human/USA/WA-UW-089756/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085349	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.1	1	0	608	0	good	good	good	good	good		FALSE
OP743954	OP743954.1	MpxV/human/USA/WA-UW-082153/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085312	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	605	0	good	good	good	good	good		FALSE
OP743953	OP743953.1	MpxV/human/USA/WA-UW-089563/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085313	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1	0	605	0	good	good	good	good	good		FALSE
OP743952	OP743952.1	MpxV/human/USA/WA-UW-081100/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085314	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999645046625660	7	606	0	good	good	good	good	good		FALSE
OP743951	OP743951.1	MpxV/human/USA/WA-UW-077466/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085315	Sereewit et al		Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.3	1	0	608	0	good	good	good	good	good		FALSE
OP743367	OP743367.1	MPXV/Human/USA/UT-UPHL-82200237/2022	2022-08-05	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9334817376488900	226	553	0	good	good	good	good	good		FALSE
OP743366	OP743366.1	MPXV/Human/USA/UT-UPHL-82200236/2022	2022-08-05	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1.7	0.9323458868510060	435	554	1	good	good	good	good	good		FALSE
OP743365	OP743365.1	MPXV/Human/USA/UT-UPHL-82200134/2022	2022-07-27	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9333904639240600	229	555	0	good	good	good	good	good		FALSE
OP743364	OP743364.1	MPXV/Human/USA/UT-UPHL-82200120/2022	2022-07-26	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9233452834302690	2093	546	2	good	good	good	good	good		FALSE
OP743363	OP743363.1	MPXV/Human/USA/UT-UPHL-82200116/2022	2022-07-22	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9333549685866260	236	556	0	good	good	good	good	good		FALSE
OP743362	OP743362.1	MPXV/Human/USA/UT-UPHL-82200104/2022	2022-07-21	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1.14	0.9247803092150970	1810	549	2	good	good	good	good	good		FALSE
OP743361	OP743361.1	MPXV/Human/USA/UT-UPHL-82200096/2022	2022-07-21	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9325385758256470	396	552	1	good	good	good	good	good		FALSE
OP743360	OP743360.1	MPXV/Human/USA/UT-UPHL-82200060/2022	2022-07-08	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9340851583852660	206	553	0	good	good	good	good	good		FALSE
OP743359	OP743359.1	MPXV/Human/USA/UT-UPHL-82200049/2022	2022-07-07	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1.1	0.9348964803837550	195	555	0	good	good	good	good	good		FALSE
OP743358	OP743358.1	MPXV/Human/USA/UT-UPHL-82200023/2022	2022-05-21	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9327109817503260	262	551	0	good	good	good	good	good		FALSE
OP743357	OP743357.1	MPXV/Human/USA/UT-UPHL-82200022/2022	2022-05-21	North America	USA			Homo sapiens	2022-10-31		Iverson et al		Iverson,T.,Oakeson,K.F.,Young,E.L.,Wagner,J.,Hergert,J.	Utah Public Health Laboratory	IIb	hMPXV-1	B.1	0.9326602741254200	257	551	0	good	good	good	good	good		FALSE
OP727823	OP727823.1	PrEV_case_4	2022-10-09	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		Berens-Riha,N.,De Block,T.,Rutgers,J.,Van Gestel,L.,Hens,M.,Kenyon,C.,Soentjens,P.,Van Griensven,J.,Brosius,I.,Arien,K.,Van Esbroeck,M.,Rezende,A.M.,Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences	IIb	hMPXV-1	B.1	0.9980933933035510	300	606	0	good	good	good	good	good		FALSE
OP727822	OP727822.1	PrEV_case_2	2022-10-02	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		Berens-Riha,N.,De Block,T.,Rutgers,J.,Van Gestel,L.,Hens,M.,Kenyon,C.,Soentjens,P.,Van Griensven,J.,Brosius,I.,Arien,K.,Van Esbroeck,M.,Rezende,A.M.,Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences	IIb	hMPXV-1	B.1.7	0.9685409895085920	6100	591	1	good	good	good	good	good		FALSE
OP727821	OP727821.1	PrEV_case_1	2022-08-27	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		Berens-Riha,N.,De Block,T.,Rutgers,J.,Van Gestel,L.,Hens,M.,Kenyon,C.,Soentjens,P.,Van Griensven,J.,Brosius,I.,Arien,K.,Van Esbroeck,M.,Rezende,A.M.,Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences	IIb	hMPXV-1	B.1.3	0.9640990015668660	6134	572	0	good	good	good	good	good		FALSE
OP727820	OP727820.1	PEV_case	2022-07-29	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		Berens-Riha,N.,De Block,T.,Rutgers,J.,Van Gestel,L.,Hens,M.,Kenyon,C.,Soentjens,P.,Van Griensven,J.,Brosius,I.,Arien,K.,Van Esbroeck,M.,Rezende,A.M.,Vercauteren,K.,Liesenborghs,L.	Institute of Tropica Medicine, Department of Clinical Sciences	IIb	hMPXV-1	B.1	0.9969119056432520	160	610	0	good	good	good	good	good		FALSE
OP722517	OP722517.1	MPX/Human/USA/CA-LACPHL-MA00258/2022	2022-07-12	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9751938298962020	3343	594	0	good	good	good	good	good		FALSE
OP722516	OP722516.1	MPX/Human/USA/CA-LACPHL-MA00257/2022	2022-07-13	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9799603466373240	2746	597	0	good	good	good	good	good		FALSE
OP722515	OP722515.1	MPX/Human/USA/CA-LACPHL-MA00256/2022	2022-07-13	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9909639012418300	234	599	0	good	good	good	good	good		FALSE
OP722514	OP722514.1	MPX/Human/USA/CA-LACPHL-MA00255/2022	2022-07-13	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.983200563868789	1768	602	0	good	good	good	good	good		FALSE
OP722513	OP722513.1	MPX/Human/USA/CA-LACPHL-MA00254/2022	2022-10-11	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9791693076887970	2946	601	0	good	good	good	good	good		FALSE
OP722512	OP722512.1	MPX/Human/USA/CA-LACPHL-MA00253/2022	2022-10-11	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.18	0.9862785167005560	1155	601	0	good	good	good	good	good		FALSE
OP722511	OP722511.1	MPX/Human/USA/CA-LACPHL-MA00252/2022	2022-07-14	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9826833460947520	1867	597	0	good	good	good	good	good		FALSE
OP722510	OP722510.1	MPX/Human/USA/CA-LACPHL-MA00251/2022	2022-07-20	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.990537957192623	318	600	0	good	good	good	good	good		FALSE
OP722509	OP722509.1	MPX/Human/USA/CA-LACPHL-MA00250/2022	2022-07-21	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9803761491615500	2322	600	0	good	good	good	good	good		FALSE
OP722508	OP722508.1	MPX/Human/USA/CA-LACPHL-MA00249/2022	2022-07-19	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9908878398044710	247	602	0	good	good	good	good	good		FALSE
OP722507	OP722507.1	MPX/Human/USA/CA-LACPHL-MA00248/2022	2022-07-18	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9882155479719490	776	602	0	good	good	good	good	good		FALSE
OP722506	OP722506.1	MPX/Human/USA/CA-LACPHL-MA00247/2022	2022-07-16	North America	USA	Los Angeles		Homo sapiens	2022-10-27		Hemarajata et al		Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.4	0.9910247503917160	222	602	0	good	good	good	good	good		FALSE
